,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1132,-1.0,3.0,57.0,8773,2,-1,3,2,4,5,3,17.0,7,7,5.0,5,6,5,1997,1997,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,4,2,0,0,916,916,5,4,2,5,916,684,0,1600,0,0,2,1,3,1,3,7,8,1,4,6,1997.0,4,2,460,4,4,3,100,38,0,0,0,0,-1,-1,-1,0,8,2007,10,6,169000
1133,-1.0,1.0,60.0,6180,2,-1,4,4,4,4,3,22.0,7,7,5.0,8,6,5,1926,1950,5,7,-1.0,-1.0,-1,0.0,3,3,6,4,4,2,2,0,0,960,960,5,3,1,5,986,0,0,986,0,0,1,0,2,1,3,5,8,1,5,2,1926.0,2,1,180,4,4,3,0,128,0,0,0,0,-1,-1,-1,0,5,2007,10,6,102000
1134,-1.0,3.0,80.0,9600,2,-1,4,4,4,5,3,-1.0,7,7,5.0,7,6,5,1950,1950,5,7,3.0,3.0,-1,0.0,3,3,5,4,4,2,5,280,0,752,1032,5,3,2,4,1032,220,0,1252,0,0,1,0,3,1,3,6,8,0,-1,6,1950.0,2,1,288,4,4,3,0,0,96,0,0,0,-1,-1,-1,0,4,2008,10,5,119000
1135,-1.0,3.0,54.0,6342,2,-1,4,4,4,5,3,6.0,8,7,5.0,7,5,8,1875,1996,5,7,3.0,3.0,-1,0.0,3,4,5,4,4,2,2,0,0,780,780,5,4,1,5,780,240,0,1020,0,0,1,0,2,1,3,6,8,0,-1,-1,1980.0,-1,0,0,-1,-1,1,0,0,176,0,0,0,-1,-1,-1,0,5,2010,10,6,94000
1136,-1.0,3.0,69.0,9819,2,-1,3,4,4,5,2,14.0,7,7,5.0,8,6,5,1977,1977,5,7,7.0,10.0,-1,0.0,3,3,4,4,4,5,6,1567,0,0,1567,5,3,2,5,1567,0,0,1567,1,0,2,0,2,1,4,5,8,2,4,6,1977.0,3,2,714,4,4,3,264,32,0,0,0,0,-1,-1,-1,0,5,2009,10,6,196000
1137,-1.0,3.0,98.0,8731,2,-1,3,4,4,5,3,22.0,7,7,5.0,8,5,5,1920,1950,5,7,4.0,4.0,-1,0.0,3,2,6,4,4,2,5,645,0,270,915,5,3,2,5,1167,0,0,1167,0,0,1,0,3,1,3,6,4,1,5,2,1972.0,2,2,495,4,4,3,0,0,216,0,126,0,-1,-1,-1,0,5,2007,10,6,144000
1138,-1.0,3.0,60.0,7350,2,-1,4,4,4,4,3,-1.0,7,7,5.0,8,5,7,1951,1951,5,7,11.0,11.0,-1,0.0,3,3,5,4,4,3,6,852,0,100,952,5,3,2,5,952,0,0,952,1,0,1,0,2,1,3,4,8,0,-1,2,1988.0,2,2,840,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,6,2008,6,5,139000
1139,-1.0,3.0,69.0,10304,2,-1,3,4,4,3,3,9.0,4,7,5.0,5,5,7,1976,1976,5,7,7.0,7.0,4,44.0,3,4,5,4,4,2,6,381,0,399,780,5,5,2,5,1088,780,0,1868,1,0,2,1,4,1,4,9,8,1,4,6,1976.0,2,2,484,4,4,3,448,96,0,0,0,0,-1,-1,-1,0,10,2009,10,6,197500
1140,-1.0,3.0,77.0,9965,2,-1,4,4,4,5,3,20.0,7,7,5.0,5,8,5,2006,2007,3,7,3.0,3.0,1,340.0,4,3,4,6,4,5,7,1150,0,316,1466,5,5,2,5,1466,1362,0,2828,1,0,3,0,4,1,4,11,8,1,4,4,2006.0,3,3,1052,4,4,3,125,144,0,0,0,0,-1,-1,-1,0,4,2007,7,1,424870
1141,-1.0,3.0,69.0,9000,2,-1,4,4,4,5,3,6.0,7,7,5.0,8,5,3,1959,1959,5,7,-1.0,7.0,-1,0.0,3,3,5,4,4,2,7,288,0,718,1006,5,3,2,5,1006,0,0,1006,0,0,1,0,3,1,3,5,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,0,24,0,0,0,0,-1,-1,-1,0,7,2008,10,6,80000
1142,-1.0,3.0,60.0,12180,2,-1,4,4,4,5,3,18.0,7,7,-1.0,7,4,4,1941,1950,5,7,9.0,9.0,-1,0.0,3,2,6,5,4,2,5,348,0,324,672,3,2,1,4,672,252,0,924,1,0,1,0,2,1,2,5,8,0,-1,2,1941.0,2,1,280,4,4,3,0,0,0,0,0,0,-1,4,-1,0,7,2010,10,6,80000
1143,-1.0,1.0,52.0,6240,2,-1,4,4,4,5,3,22.0,7,7,5.0,7,5,6,1928,1950,5,7,9.0,9.0,-1,0.0,3,3,6,4,4,2,2,0,0,1042,1042,5,5,2,5,1042,534,0,1576,0,0,1,0,3,1,3,8,8,1,5,2,1928.0,2,1,225,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,8,2006,10,2,149000
1144,-1.0,3.0,69.0,11200,2,-1,4,4,4,5,3,5.0,7,7,5.0,8,6,5,1985,1985,5,7,-1.0,-1.0,4,85.0,4,3,5,5,4,2,7,1258,0,40,1298,5,3,2,5,1298,0,0,1298,1,0,2,0,3,1,4,5,8,1,4,6,1985.0,2,2,403,4,4,3,165,26,0,0,0,0,-1,-1,-1,0,5,2006,10,6,180000
1145,-1.0,3.0,75.0,12000,2,-1,4,3,4,5,3,19.0,7,7,5.0,5,7,7,1941,1950,5,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,4,275,0,429,704,5,5,2,5,860,704,0,1564,0,0,1,1,3,1,2,7,8,1,5,6,1941.0,2,1,234,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2009,10,6,174500
1146,-1.0,1.0,69.0,5700,2,-1,4,4,4,5,3,8.0,7,7,5.0,7,7,7,1926,1950,5,7,-1.0,-1.0,-1,0.0,3,3,4,4,4,2,2,0,0,572,572,5,3,2,5,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,5,2,1982.0,2,1,288,4,4,3,0,0,176,0,0,0,-1,-1,-1,0,8,2008,10,6,116900
1147,-1.0,1.0,50.0,9000,2,-1,4,4,4,5,3,8.0,9,7,5.0,5,7,9,1920,1988,3,7,3.0,3.0,-1,0.0,3,4,4,4,4,2,6,624,0,26,650,5,5,2,5,832,650,0,1482,0,1,1,0,3,1,3,7,8,0,-1,2,1930.0,2,2,324,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2009,10,6,143000
1148,-1.0,3.0,57.0,8280,2,-1,3,4,4,5,3,-1.0,7,7,5.0,8,6,5,1950,1950,5,7,14.0,14.0,-1,0.0,3,3,5,4,4,2,2,0,0,932,932,5,5,2,4,932,0,0,932,0,0,1,0,2,1,4,4,8,1,5,6,1950.0,2,1,306,4,4,3,0,0,214,0,0,0,-1,5,-1,0,11,2007,10,6,124000
1149,-1.0,3.0,134.0,17755,2,-1,4,4,4,5,3,18.0,7,7,5.0,8,5,4,1959,1959,5,7,11.0,7.0,4,132.0,3,3,5,4,4,2,5,176,0,1290,1466,5,3,2,5,1466,0,0,1466,0,0,1,1,3,1,2,6,8,2,5,6,1959.0,4,2,528,4,4,3,0,140,0,0,100,0,-1,-1,-1,0,11,2006,10,6,149900
1150,-1.0,3.0,90.0,14115,2,-1,3,4,4,5,3,19.0,7,7,5.0,8,6,7,1956,2004,5,7,5.0,5.0,-1,0.0,3,3,4,4,4,2,6,296,547,230,1073,5,5,2,5,1811,0,0,1811,0,0,1,0,2,1,5,6,8,1,5,6,1956.0,4,2,470,4,4,3,0,0,280,0,0,0,-1,-1,-1,0,7,2006,10,5,230000
1151,-1.0,1.0,69.0,5890,2,-1,4,4,4,4,3,16.0,7,7,5.0,8,6,8,1930,2007,5,7,-1.0,-1.0,-1,0.0,4,4,6,4,4,4,6,538,0,278,816,5,5,2,5,816,0,0,816,0,0,1,0,2,1,3,5,8,0,-1,2,2002.0,2,1,432,4,4,3,0,0,96,0,0,0,-1,-1,-1,0,6,2008,10,6,120500
1152,-1.0,3.0,69.0,13700,2,-1,3,4,4,5,3,-1.0,7,7,5.0,5,7,6,1965,1988,5,7,3.0,3.0,1,288.0,3,3,5,4,4,5,6,454,0,410,864,5,3,2,5,902,918,0,1820,0,0,1,2,4,1,4,8,8,2,5,6,1965.0,2,2,492,4,4,3,60,84,0,0,273,0,-1,5,-1,0,5,2008,10,6,201800
1153,-1.0,3.0,90.0,10768,2,-1,3,4,4,4,3,1.0,7,7,5.0,8,5,8,1976,2004,5,7,7.0,7.0,-1,0.0,4,4,5,5,4,5,6,1157,0,280,1437,5,3,2,5,1437,0,0,1437,1,0,2,0,3,1,4,6,8,1,3,6,1976.0,3,2,528,4,4,3,0,21,0,0,180,0,-1,-1,-1,0,7,2007,10,6,218000
1154,-1.0,3.0,85.0,9350,2,-1,4,4,4,5,3,-1.0,7,7,5.0,1,5,8,1965,1999,5,7,14.0,14.0,-1,0.0,3,4,4,4,4,5,6,633,0,586,1219,5,4,2,5,1265,0,0,1265,0,1,2,0,3,1,4,6,8,1,5,6,1965.0,3,2,502,4,4,3,0,92,0,96,0,0,-1,4,-1,0,10,2008,10,6,179900
1155,-1.0,3.0,34.0,5001,2,-1,3,4,4,5,3,10.0,7,7,-1.0,8,7,5,2007,2008,5,7,3.0,3.0,1,166.0,4,3,4,5,4,2,7,904,0,410,1314,5,5,2,5,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,5,6,2008.0,3,2,626,4,4,3,172,62,0,0,0,0,-1,-1,-1,0,7,2009,10,6,230000
1156,-1.0,3.0,92.0,11932,2,-1,4,4,4,2,3,4.0,8,7,5.0,8,8,5,2007,2008,5,7,3.0,3.0,1,186.0,4,3,4,5,4,2,2,0,0,1580,1580,5,5,2,5,1580,0,0,1580,0,0,2,0,3,1,4,7,8,0,-1,6,2008.0,3,3,830,4,4,3,0,24,0,0,0,0,-1,-1,-1,0,6,2008,2,1,235128
1157,-1.0,3.0,76.0,9120,2,-1,4,4,4,5,3,9.0,7,7,5.0,5,6,6,1974,1974,3,7,11.0,11.0,4,270.0,4,3,5,4,4,2,6,442,0,459,901,5,3,2,5,943,933,0,1876,0,0,2,1,4,1,4,8,8,1,4,6,1974.0,3,2,540,5,4,3,0,69,0,0,0,0,-1,-1,-1,0,7,2008,10,6,185000
1158,-1.0,3.0,24.0,2280,2,-1,4,4,4,5,3,11.0,7,7,-1.0,5,6,5,1978,1978,5,7,7.0,-1.0,-1,0.0,3,3,5,5,4,2,6,311,0,544,855,5,2,2,5,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,4,6,1978.0,2,2,440,4,4,3,26,0,0,0,0,0,-1,-1,-1,0,7,2010,10,6,146000
1159,-1.0,3.0,69.0,14778,2,-1,3,1,4,3,3,19.0,4,7,5.0,8,6,7,1954,2006,3,7,11.0,11.0,4,72.0,4,3,5,4,4,2,5,728,0,568,1296,5,5,2,5,1640,0,0,1640,1,0,1,0,3,1,4,7,8,1,5,2,1993.0,2,2,924,4,4,3,108,0,0,216,0,0,-1,-1,-1,0,11,2008,10,6,224000
1160,-1.0,3.0,109.0,8724,2,-1,4,4,4,5,3,6.0,7,7,5.0,8,5,5,1968,1968,5,7,3.0,3.0,-1,0.0,3,3,5,5,4,2,5,492,0,402,894,5,4,2,5,894,0,0,894,0,0,1,0,3,1,3,5,8,1,2,6,1968.0,4,2,450,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,5,2007,10,6,129000
1161,-1.0,3.0,60.0,12900,2,-1,4,4,4,5,3,6.0,8,7,-1.0,2,4,4,1969,1969,5,7,7.0,7.0,-1,0.0,3,3,5,5,4,4,7,1198,0,0,1198,5,3,2,5,1258,0,0,1258,2,0,0,2,0,2,3,6,8,0,-1,3,1969.0,2,2,400,3,4,3,120,0,0,0,0,0,-1,-1,-1,0,1,2008,10,3,108959
1162,-1.0,3.0,69.0,16157,2,-1,3,4,4,2,3,1.0,8,7,5.0,1,5,7,1978,1978,5,7,7.0,7.0,-1,0.0,3,3,4,5,4,5,6,680,391,289,1360,5,5,2,5,1432,0,0,1432,1,0,1,1,2,1,4,5,8,1,4,6,1978.0,2,2,588,4,4,3,168,180,0,0,0,0,-1,-1,-1,0,6,2007,10,6,194000
1163,-1.0,3.0,79.0,9541,2,-1,3,4,4,5,3,10.0,7,7,5.0,8,7,5,2009,2009,5,7,3.0,3.0,1,268.0,4,3,4,5,4,2,2,0,0,1502,1502,5,5,2,5,1502,0,0,1502,0,0,2,0,3,1,4,7,8,0,-1,6,2009.0,3,2,644,4,4,3,0,114,0,0,0,0,-1,-1,-1,0,9,2009,7,1,233170
1164,-1.0,3.0,64.0,10475,2,-1,3,4,4,4,3,20.0,7,7,5.0,8,8,5,2008,2008,5,7,3.0,3.0,1,72.0,4,3,4,5,4,4,2,0,0,1694,1694,5,5,2,5,1694,0,0,1694,0,0,2,0,3,1,4,7,8,0,-1,6,2008.0,3,3,776,4,4,3,160,33,0,0,0,0,-1,-1,-1,0,2,2010,10,6,245350
1165,-1.0,3.0,58.0,10852,2,-1,3,4,4,5,3,17.0,5,7,5.0,5,6,5,2000,2000,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,7,786,0,173,959,5,5,2,5,959,712,0,1671,1,0,2,1,3,1,3,7,8,1,4,6,2000.0,4,2,472,4,4,3,0,38,0,0,0,0,-1,-1,-1,0,2,2006,10,6,173000
1166,-1.0,3.0,120.0,13728,2,-1,4,4,4,4,3,18.0,7,7,5.0,5,6,7,1935,1986,3,7,4.0,4.0,-1,0.0,3,3,5,4,4,2,4,626,0,501,1127,5,5,2,5,1236,872,0,2108,0,0,2,0,4,1,4,7,8,2,4,5,1935.0,2,2,540,4,4,3,0,0,0,0,90,0,-1,-1,-1,0,7,2008,10,6,235000
1167,-1.0,3.0,118.0,35760,2,-1,3,4,4,3,3,12.0,7,7,5.0,5,10,5,1995,1996,3,7,11.0,11.0,4,1378.0,4,4,4,6,4,5,7,1387,0,543,1930,5,5,2,5,1831,1796,0,3627,1,0,3,1,4,1,4,10,8,1,4,6,1995.0,4,3,807,4,4,3,361,76,0,0,0,0,-1,-1,-1,0,7,2006,10,6,625000
1168,-1.0,3.0,76.0,9880,2,-1,4,4,4,5,3,14.0,7,7,5.0,1,6,6,1977,1977,5,7,7.0,7.0,-1,0.0,3,3,5,4,4,4,6,522,0,574,1096,5,3,2,5,1118,0,0,1118,1,0,1,0,3,1,3,6,8,1,2,6,1977.0,4,1,358,4,4,3,203,0,0,0,0,576,4,5,-1,0,7,2008,10,6,171000
1169,-1.0,3.0,76.0,9120,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,6,6,1958,1958,3,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,6,662,0,599,1261,5,5,2,5,1261,0,0,1261,1,0,1,0,3,1,3,6,8,1,4,6,1958.0,3,2,433,4,4,3,0,0,0,0,288,0,-1,-1,3,1400,11,2008,10,6,163000
1170,-1.0,6.0,35.0,4017,2,3,3,4,4,5,3,4.0,7,7,2.0,5,7,5,2006,2007,5,7,9.0,9.0,-1,0.0,4,3,4,5,4,2,2,0,0,625,625,5,5,2,5,625,625,0,1250,0,0,2,1,2,1,4,5,8,0,-1,2,2006.0,4,2,625,4,4,3,0,54,0,0,0,0,-1,-1,-1,0,3,2008,10,6,171900
1171,-1.0,3.0,138.0,18030,2,-1,3,3,4,5,3,21.0,7,7,5.0,7,5,6,1946,1994,5,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,4,152,469,977,1598,5,3,2,5,1636,971,479,3086,0,0,3,0,3,1,5,12,4,1,5,-1,1980.0,-1,0,0,-1,-1,3,122,0,0,0,0,0,-1,4,-1,0,3,2007,10,6,200500
1172,-1.0,3.0,80.0,16560,2,-1,3,4,4,5,3,19.0,7,7,5.0,5,6,8,1932,1950,5,7,-1.0,-1.0,-1,0.0,3,3,6,5,4,2,4,503,0,449,952,5,3,2,5,1170,1175,0,2345,0,0,2,1,4,1,3,9,8,1,5,2,1932.0,2,2,360,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2006,10,6,239000
1173,-1.0,3.0,85.0,10678,2,-1,4,4,4,5,3,12.0,7,7,5.0,7,8,5,1992,2000,3,7,11.0,11.0,4,337.0,4,3,4,5,4,2,7,700,0,983,1683,5,5,2,5,2129,743,0,2872,0,0,2,1,4,1,4,9,8,1,4,6,1992.0,4,2,541,4,4,3,0,33,0,0,0,0,-1,-1,-1,0,4,2007,10,6,285000
1174,-1.0,3.0,37.0,6951,2,-1,3,4,4,3,3,14.0,7,7,5.0,8,5,5,1984,1985,5,7,11.0,7.0,-1,0.0,3,3,5,4,4,2,6,658,0,218,876,5,3,2,5,923,0,0,923,1,0,1,0,3,1,3,5,8,0,-1,6,1984.0,2,1,264,4,4,3,362,0,0,0,0,0,-1,4,-1,0,10,2008,10,6,119500
1175,-1.0,1.0,69.0,3950,2,2,4,3,4,5,3,8.0,9,7,5.0,7,6,8,1926,2004,5,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,4,468,0,350,818,5,3,2,5,818,406,0,1224,0,0,1,0,3,1,3,5,8,0,-1,2,1926.0,2,1,210,4,4,1,0,0,116,0,0,0,-1,-1,-1,0,12,2009,10,6,115000
1176,-1.0,3.0,54.0,7681,2,-1,3,4,4,2,3,19.0,7,7,5.0,7,5,6,1921,1950,5,7,-1.0,-1.0,-1,0.0,3,3,6,4,4,2,2,0,0,731,731,5,5,2,5,820,523,0,1343,0,0,1,1,3,1,3,7,8,1,5,2,1921.0,2,1,186,3,4,3,192,0,102,0,0,0,-1,-1,-1,0,7,2009,10,6,154900
1177,-1.0,3.0,77.0,8335,2,-1,4,4,4,4,3,18.0,7,7,5.0,8,5,5,1954,1954,5,7,-1.0,-1.0,-1,0.0,3,3,3,-1,-1,-1,-1,0,0,0,0,5,4,2,5,1124,0,0,1124,0,0,1,0,3,1,3,5,6,1,5,-1,1980.0,-1,0,0,-1,-1,1,0,36,190,0,0,0,-1,-1,-1,0,4,2006,10,6,93000
1178,-1.0,3.0,69.0,11170,2,-1,2,4,4,4,3,2.0,7,7,5.0,5,7,5,1990,1991,5,7,9.0,9.0,-1,0.0,3,3,1,5,4,2,3,1216,0,0,1216,5,5,2,5,1298,1216,0,2514,0,0,2,1,4,1,3,8,8,0,-1,6,1990.0,4,2,693,4,4,3,0,0,0,0,0,0,-1,5,-1,0,4,2006,10,6,250000
1179,-1.0,1.0,64.0,5587,2,-1,3,2,4,5,2,19.0,7,7,2.0,8,8,5,2008,2008,3,7,12.0,-1.0,1,186.0,5,3,4,6,4,5,7,1480,0,120,1600,5,5,2,5,1652,0,0,1652,1,1,2,0,2,1,4,5,8,1,5,6,2008.0,4,2,482,4,4,3,162,53,0,153,0,0,-1,-1,-1,0,11,2008,7,1,392500
1180,-1.0,3.0,60.0,10800,2,2,4,4,4,5,3,8.0,7,7,5.0,8,5,6,1920,1950,3,7,4.0,4.0,-1,0.0,3,3,6,4,4,2,4,821,0,299,1120,5,5,2,5,1130,0,0,1130,1,0,1,0,2,1,3,5,8,1,5,2,1970.0,2,2,720,4,4,3,229,0,0,0,0,0,-1,-1,-1,0,6,2006,10,6,120000
1181,-1.0,3.0,50.0,35133,1,-1,4,4,4,5,2,2.0,7,7,5.0,8,5,4,1963,1963,3,7,9.0,9.0,4,226.0,3,3,5,4,4,5,4,1159,0,413,1572,5,4,2,5,1572,0,0,1572,1,0,1,1,3,1,3,5,8,2,4,7,1963.0,3,3,995,4,4,3,0,263,0,0,263,0,-1,-1,-1,0,5,2007,10,6,186700
1182,-1.0,3.0,60.0,9738,2,-1,4,4,4,5,3,18.0,7,7,5.0,7,5,7,1924,1950,5,7,17.0,17.0,-1,0.0,3,4,6,4,4,2,5,392,0,392,784,5,4,2,5,949,272,0,1221,1,0,1,0,4,1,3,7,8,0,-1,6,1965.0,2,1,392,4,4,3,0,0,236,0,0,0,-1,-1,-1,0,3,2006,10,6,104900
1183,-1.0,3.0,107.0,10615,2,-1,3,3,4,4,2,8.0,9,9,-1.0,5,3,5,1900,1970,5,7,11.0,11.0,-1,0.0,3,3,5,3,4,3,5,440,0,538,978,5,3,2,5,1014,685,0,1699,1,0,2,0,3,2,3,7,8,0,-1,3,1920.0,2,2,420,3,3,3,0,74,0,0,0,0,-1,-1,-1,0,8,2009,10,5,95000
1184,-1.0,3.0,89.0,12461,2,-1,4,4,4,4,3,12.0,7,7,5.0,8,8,5,1994,1995,5,7,10.0,10.0,-1,0.0,4,3,4,5,4,2,7,1456,0,168,1624,5,5,2,5,1624,0,0,1624,1,0,2,0,2,1,4,5,8,1,3,6,1994.0,3,3,757,4,4,3,0,114,192,0,0,0,-1,5,-1,0,7,2006,10,6,262000
1185,-1.0,3.0,68.0,8935,2,-1,3,4,4,5,3,20.0,7,7,5.0,5,7,5,2002,2002,5,7,3.0,3.0,4,95.0,4,3,4,5,4,2,2,0,0,831,831,5,5,2,5,831,829,0,1660,0,0,2,1,3,1,4,7,8,0,-1,6,2002.0,3,2,493,4,4,3,144,68,0,0,0,0,-1,-1,-1,0,7,2009,10,6,195000
1186,-1.0,3.0,60.0,7500,2,-1,4,4,4,5,3,17.0,7,7,5.0,5,7,5,1999,1999,5,7,3.0,3.0,-1,0.0,3,3,4,4,4,2,2,0,0,994,994,5,4,2,5,1028,776,0,1804,0,0,2,1,3,1,4,7,8,1,4,6,1999.0,4,2,442,4,4,3,140,60,0,0,0,0,-1,-1,-1,0,6,2010,10,6,189000
1187,-1.0,3.0,69.0,32463,2,-1,4,1,4,5,2,14.0,7,7,-1.0,8,4,4,1961,1975,5,7,9.0,9.0,1,149.0,3,4,5,4,4,4,5,1159,0,90,1249,5,5,2,5,1622,0,0,1622,1,0,1,0,3,1,3,7,8,1,4,7,1975.0,4,4,1356,4,4,3,439,0,0,0,0,0,-1,-1,-1,0,3,2007,10,6,168000
1188,-1.0,6.0,24.0,2645,2,3,4,4,4,5,3,4.0,7,7,-1.0,5,8,5,1999,2000,5,7,9.0,9.0,4,456.0,4,3,4,5,4,2,2,0,0,776,776,5,5,2,5,764,677,0,1441,0,0,2,1,2,1,4,5,8,0,-1,2,1999.0,2,2,492,4,4,3,206,0,0,0,0,0,-1,-1,-1,0,11,2007,10,6,174000
1189,-1.0,1.0,60.0,9600,2,2,4,4,4,5,3,8.0,7,7,5.0,7,5,8,1925,1994,4,7,3.0,3.0,-1,0.0,3,3,4,4,4,3,2,0,0,702,702,5,4,2,5,842,630,0,1472,0,0,1,0,3,1,4,6,8,0,-1,2,1925.0,2,1,250,4,3,2,0,0,84,0,0,0,-1,3,-1,0,7,2007,10,6,125000
1190,-1.0,1.0,69.0,4500,2,-1,4,4,4,2,3,14.0,7,7,2.0,8,6,5,1999,1999,3,7,3.0,3.0,4,425.0,3,3,4,6,4,2,7,883,0,341,1224,5,5,2,5,1224,0,0,1224,1,0,2,0,2,1,3,5,8,0,-1,6,1999.0,4,2,402,4,4,3,0,304,0,0,0,0,-1,-1,-1,0,6,2009,10,6,165000
1191,-1.0,3.0,80.0,9364,2,-1,4,4,4,4,3,6.0,7,7,5.0,5,6,7,1969,1969,5,7,11.0,11.0,1,143.0,3,3,5,4,4,2,6,371,0,292,663,5,3,2,5,663,689,0,1352,0,0,1,1,4,1,3,7,8,0,-1,6,1969.0,4,1,299,4,4,3,379,36,0,0,0,0,-1,4,-1,0,3,2010,10,6,158000
1192,-1.0,3.0,51.0,8029,2,-1,3,4,4,5,3,17.0,7,7,5.0,5,6,5,2005,2005,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,2,0,0,728,728,5,5,2,5,728,728,0,1456,0,0,2,1,3,1,4,8,8,0,-1,6,2005.0,4,2,400,4,4,3,100,24,0,0,0,0,-1,-1,-1,0,7,2008,10,6,176000
1193,-1.0,3.0,58.0,14054,2,-1,3,4,4,5,3,17.0,7,7,5.0,5,7,5,2006,2006,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,4,2,0,0,879,879,5,5,2,5,879,984,0,1863,0,0,2,1,4,1,4,9,8,1,5,4,2006.0,4,3,660,4,4,3,100,17,0,0,0,0,-1,-1,-1,0,11,2006,7,1,219210
1194,-1.0,1.0,65.0,8850,2,-1,3,3,4,4,3,8.0,7,7,5.0,3,7,6,1916,1950,5,7,9.0,9.0,-1,0.0,3,3,6,4,4,2,2,0,0,815,815,5,5,2,5,815,875,0,1690,0,0,1,0,3,1,3,7,8,1,5,2,1916.0,2,1,225,4,4,3,0,0,330,0,0,0,-1,-1,-1,0,7,2006,4,6,144000
1195,-1.0,3.0,70.0,9100,2,-1,4,4,4,5,3,20.0,7,7,5.0,8,7,5,2001,2001,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,2,2,0,0,1212,1212,5,5,2,5,1212,0,0,1212,0,0,2,0,3,1,4,6,8,0,-1,6,2001.0,3,2,573,4,4,3,356,0,0,0,0,0,-1,-1,-1,0,6,2009,10,6,178000
1196,-1.0,3.0,75.0,11235,2,-1,4,4,4,5,3,6.0,7,7,5.0,8,4,5,1963,1979,5,7,11.0,11.0,4,51.0,3,3,5,4,4,2,4,547,0,504,1051,5,4,2,5,1382,0,0,1382,0,0,1,1,3,1,3,6,8,1,2,6,1974.0,2,2,459,4,4,3,0,82,0,0,0,0,-1,-1,-1,0,10,2006,10,6,148000
1197,-1.0,3.0,71.0,9353,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,4,5,1970,1970,5,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,2,0,0,864,864,5,4,2,5,864,0,0,864,0,0,1,0,3,1,3,5,8,0,-1,6,1972.0,2,1,280,4,4,3,0,0,0,0,0,0,-1,-1,3,0,7,2006,1,5,116050
1198,-1.0,3.0,80.0,10400,2,-1,4,4,4,4,3,20.0,7,7,5.0,5,7,5,1998,1998,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,4,2,0,0,866,866,5,5,2,5,866,913,0,1779,0,0,2,1,3,1,4,6,8,0,-1,6,1998.0,3,2,546,4,4,3,198,36,0,0,0,0,-1,-1,-1,0,3,2009,10,6,197900
1199,-1.0,1.0,50.0,6000,2,-1,4,4,4,4,3,22.0,7,7,5.0,7,5,8,1925,1997,5,7,-1.0,-1.0,-1,0.0,3,3,6,4,4,2,2,0,0,884,884,5,5,2,5,884,464,0,1348,1,0,1,0,3,1,3,5,8,1,3,2,1960.0,2,1,216,4,4,1,0,0,208,0,0,0,-1,-1,-1,0,5,2009,10,6,117000
1200,-1.0,3.0,75.0,9750,2,-1,4,4,4,5,3,20.0,7,7,5.0,8,7,5,2000,2001,5,7,3.0,3.0,4,171.0,4,3,4,5,4,2,2,0,0,1630,1630,5,5,2,5,1630,0,0,1630,0,0,2,0,3,1,4,6,8,1,4,6,2000.0,2,2,451,4,4,3,74,234,0,0,0,0,-1,-1,-1,0,10,2009,10,6,213000
